name;src_file;src_line;total_ns;total_perc;counts;mean_ns;min_ns;max_ns;std_ns
plugin build{plugin="bevy_gizmos::aabb::AabbGizmoPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;44528;0.000048;1;44528;44528;44528;0.000000
system{name="bevy_gizmos_render::retained::extract_linegizmos"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;12024236;0.012996;18163;662;213;137663;1081.351483
system_commands{name="bevy_pbr::prepass::update_mesh_previous_global_transforms"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;3201850;0.003461;18163;176;51;109733;1397.972326
system{name="bevy_pbr::render::skin::no_automatic_skin_batching"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;8800788;0.009512;18163;484;176;6069;192.133227
system{name="bevy_gizmos_render::extract_gizmo_data"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;10571015;0.011426;18163;582;284;101775;953.697652
system{name="forgia_rpg_data::quests::grant_quest_rewards"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;5746219;0.006211;18163;316;112;17553;232.285592
plugin build{plugin="forgia_ui_lib::quest_journal::ForgiaUiQuestPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;14623;0.000016;1;14623;14623;14623;0.000000
system{name="bevy_asset::assets::Assets<forgia_genome_core::Genome<forgia_player::skybox_genome::SkyPaletteGenome>>::track_assets"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;21615858;0.023364;18163;1190;149;983253;10108.696370
plugin cleanup{plugin="bevy_render::sync_component::SyncComponentPlugin<bevy_post_process::effect_stack::ChromaticAberration>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;56;0.000000;1;56;56;56;0.000000
plugin cleanup{plugin="bevy_render::RenderPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;58;0.000000;1;58;58;58;0.000000
system_commands{name="forgia_mode_roguelite::render_quality::sys_apply_bloom"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;1501646;0.001623;17308;86;51;812;22.852319
check_conditions{name="bevy_app::main_schedule::Main::run_main"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\schedule\executor\single_threaded.rs;83;5672624;0.006131;18163;312;92;35252;349.934626
system{name="forgia_mode_roguelite::hud::draw_zone_reward_cards"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;6362245;0.006877;18163;350;92;38077;307.827108
system_commands{name="bevy_pbr::light_probe::gather_light_probes<bevy_light::probe::IrradianceVolume>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;17477632;0.018891;18162;962;270;18888;347.668578
plugin build{plugin="forgia_player::skybox_genome::SkyboxGenomePlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;43576;0.000047;1;43576;43576;43576;0.000000
system{name="forgia_ui::sys_menu_armes"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;5440648;0.005881;18163;299;101;74052;640.973262
system{name="bevy_pbr::material::extract_entities_needs_specialization<bevy_pbr::extended_material::ExtendedMaterial<bevy_pbr::pbr_material::StandardMaterial, bevy_pbr::decal::forward::ForwardDecalMaterialExt>>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;6655950;0.007194;18163;366;94;13375;470.823798
plugin build{plugin="bevy_render::extract_instances::ExtractInstancesPlugin<bevy_pbr::light_probe::environment_map::EnvironmentMapIds>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;5378;0.000006;1;5378;5378;5378;0.000000
system{name="bevy_pbr::material::early_sweep_material_instances<bevy_pbr::extended_material::ExtendedMaterial<bevy_pbr::pbr_material::StandardMaterial, bevy_water::water::material::WaterMaterial>>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;4389116;0.004744;18163;241;75;9390;249.294724
plugin build{plugin="bevy_rapier3d::plugin::plugin::RapierPhysicsPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;214932;0.000232;1;214932;214932;214932;0.000000
system{name="bevy_asset::assets::Assets<bevy_hanabi::asset::EffectAsset>::asset_events_condition"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;1781654;0.001926;18163;98;55;1191;41.905869
system{name="bevy_render::extract_component::extract_components<bevy_pbr::fog::DistanceFog>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;13660551;0.014765;18163;752;103;26419;450.256934
system{name="bevy_state::state_scoped::despawn_entities_on_enter_state<forgia_core::states::WorldMode>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;2350229;0.002540;18164;129;78;10120;112.373825
plugin cleanup{plugin="bevy_render::extract_component::ExtractComponentPlugin<bevy_camera::camera::CameraMainTextureUsages>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;61;0.000000;1;61;61;61;0.000000
plugin cleanup{plugin="forgia_combat::ForgiaCombatPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;55;0.000000;1;55;55;55;0.000000
system_commands{name="bevy_app::propagate::update_source<bevy_ui::ui_node::ComputedUiTargetCamera, (), bevy_ecs::hierarchy::ChildOf>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;6079259;0.006571;18163;334;52;70948;537.694248
function_scope{egui::interaction::interact};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\egui-0.33.3\src\interaction.rs;116;11879613;0.012840;18163;654;237;78803;912.896857
plugin build{plugin="bevy_post_process::motion_blur::MotionBlurPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;36842;0.000040;1;36842;36842;36842;0.000000
system{name="forgia_observability::watchdog_sensor::sys_write_watchdog_sensor"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;3928319;0.004246;18163;216;72;59306;478.811273
plugin cleanup{plugin="bevy_animation::AnimationPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;54;0.000000;1;54;54;54;0.000000
plugin cleanup{plugin="bevy_render::render_asset::RenderAssetPlugin<bevy_sprite_render::mesh2d::material::PreparedMaterial2d<bevy_sprite_render::tilemap_chunk::tilemap_chunk_material::TilemapChunkMaterial>>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;947;0.000001;1;947;947;947;0.000000
system_commands{name="forgia_mode_roguelite::mushrooms::sys_init_mushroom_genome"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;2363;0.000003;1;2363;2363;2363;0.000000
system{name="bevy_asset::assets::Assets<bevy_text::font::Font>::asset_events_condition"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;1839532;0.001988;18163;101;53;9044;83.601801
system{name="forgia_mode_roguelite::hub::on_armes_tab"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;2334864;0.002524;18163;128;61;6280;73.574788
plugin finish{plugin="forgia_mode_roguelite::ForgiaModeRoguelitePlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;56;0.000000;1;56;56;56;0.000000
plugin finish{plugin="bevy_anti_alias::fxaa::FxaaPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;54;0.000000;1;54;54;54;0.000000
check_conditions{name="leafwing_input_manager::systems::swap_to_update<forgia_input::PlayerAction>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\schedule\executor\single_threaded.rs;83;1332626;0.001440;18163;73;55;5235;65.056153
system_commands{name="bevy_render::extract_component::extract_components<bevy_camera::components::Camera3d>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;21998539;0.023777;18162;1211;434;96173;1188.010006
system{name="forgia_observability::fps_feel_sensor::sys_write_fps_feel_sensor"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;4053874;0.004382;18163;223;73;24436;285.781113
plugin finish{plugin="bevy_picking::InteractionPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;54;0.000000;1;54;54;54;0.000000
system{name="forgia_qa_replay::recorder::capture_keyboard_input_system"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;4592689;0.004964;18163;252;95;22419;253.613693
plugin build{plugin="bevy_gizmos::light::LightGizmoPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;25637;0.000028;1;25637;25637;25637;0.000000
system{name="bevy_asset::assets::Assets<forgia_genome_core::Genome<forgia_stage::RoguelitePoisGenome>>::asset_events_condition"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;1614195;0.001745;18163;88;52;1770;48.956092
system{name="bevy_ui::widget::image::update_image_content_size_system"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;7745539;0.008372;18163;426;169;55876;485.178917
plugin finish{plugin="bevy_render::extract_resource::ExtractResourcePlugin<bevy_render::texture::manual_texture_view::ManualTextureViews>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;64;0.000000;1;64;64;64;0.000000
system{name="bevy_audio::audio_output::play_queued_audio_system<bevy_audio::pitch::Pitch>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;15041378;0.016258;18163;828;199;40188;519.702379
plugin build{plugin="bevy_render::extract_component::UniformComponentPlugin<bevy_anti_alias::contrast_adaptive_sharpening::CasUniform>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;3409;0.000004;1;3409;3409;3409;0.000000
system{name="forgia_effects::hitmarker::draw_hitmarker"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;3896759;0.004212;18163;214;65;11146;210.542077
system_commands{name="bevy_hanabi::spawn::tick_spawners"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;1581984;0.001710;18163;87;50;182792;1367.017993
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_core_pipeline\\skybox\\skybox.wgsl"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;121924;0.000132;2;60962;56;121868;86134.091230
system{name="bevy_render::view::window::screenshot::trigger_screenshots"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;10657521;0.011519;18163;586;212;17098;265.493722
plugin finish{plugin="bevy_render::extract_component::UniformComponentPlugin<bevy_pbr::atmosphere::resources::GpuAtmosphere>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;55;0.000000;1;55;55;55;0.000000
plugin cleanup{plugin="forgia_mode_roguelite::progress::PlayerProgressPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;55;0.000000;1;55;55;55;0.000000
system{name="bevy_ui::accessibility::button_changed"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;7978302;0.008623;18163;439;126;70204;588.884000
plugin cleanup{plugin="forgia_mode_roguelite::kill_popup::RogueliteKillPopupPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;54;0.000000;1;54;54;54;0.000000
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/kaykit/hexagon/red/building_mine_red.gltf"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;352744;0.000381;7;50392;199;251020;93073.053003
system_commands{name="forgia_mode_roguelite::enemy_anim::sys_load_enemy_gltf"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;703;0.000001;1;703;703;703;0.000000
system{name="forgia_mode_roguelite::audio::sys_ding_on_currency"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;3564395;0.003853;17308;205;77;31885;287.732435
schedule{name=RenderStartup};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\schedule\schedule.rs;532;1517338;0.001640;1;1517338;1517338;1517338;0.000000
system{name="forgia_player::dash::dash_motion_system"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;3545605;0.003832;5360;661;125;21739;318.086944
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_core_pipeline\\oit\\oit_draw.wgsl"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;104328;0.000113;2;52164;77;104251;73662.141823
system{name="forgia_killfeed::draw_multikill_banner"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;36026892;0.038940;18163;1983;79;894238;9611.208739
system{name="forgia_ui_lib::pause_menu::reset_submenu_on_pause"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;1311;0.000001;2;655;447;864;294.864376
plugin cleanup{plugin="bevy_gizmos::global::GlobalGizmosPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;55;0.000000;1;55;55;55;0.000000
system_commands{name="bevy_render::extract_component::prepare_uniform_components<bevy_pbr::atmosphere::GpuAtmosphereSettings>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;1791072;0.001936;18162;98;53;844;23.460767
system_commands{name="forgia_worldgen::streaming::sys_stream_city"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;1623605;0.001755;17308;93;52;42990;328.019906
system{name="bevy_input::mouse::accumulate_mouse_motion_system"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;5752977;0.006218;18163;316;90;4679;115.385035
system_commands{name="bevy_pbr::atmosphere::environment::init_atmosphere_probe_layout"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;1769;0.000002;1;1769;1769;1769;0.000000
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/kaykit/hexagon/neutral/building_grain.gltf"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;376200;0.000407;7;53742;99;232918;88428.216183
system{name="bevy_pbr::lightmap::extract_lightmaps"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;14805246;0.016002;18162;815;265;51549;500.032788
system{name="forgia_rpg_data::shop::process_buy"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;7812313;0.008444;18163;430;160;83029;716.122398
asset loading{loader="bevy_kira_audio::source::ogg_loader::OggLoader" asset="audio/roguelite/sfx/impact.ogg"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;708254;0.000766;4;177063;95;698172;347419.249251
plugin build{plugin="forgia_streaming::ForgiaStreamingPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;20603;0.000022;1;20603;20603;20603;0.000000
system{name="forgia_mode_roguelite::hud::draw_active_boons"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;124009095;0.134036;17217;7202;128;130385;4732.631040
system_commands{name="forgia_mode_roguelite::shockwave::sys_apply_knockback"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;1473949;0.001593;17308;85;51;81929;684.853074
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0010.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;16069692;0.017369;7;2295670;286;15992437;6039718.644279
plugin cleanup{plugin="forgia_ui_lib::hud::confidence::ConfidenceHudPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;53;0.000000;1;53;53;53;0.000000
system{name="bevy_render::extract_component::extract_components<bevy_render::gpu_readback::Readback>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;5359171;0.005792;18163;295;123;40633;387.020289
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0001.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;14977054;0.016188;10;1497705;495;14923904;4717490.212569
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/kaykit/dungeon/wall_broken.glb"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;3780796;0.004086;4;945199;144;3768215;1882018.101096
system{name="forgia_mode_roguelite::elements::sys_write_elements_sensor"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;7091525;0.007665;18163;390;135;50793;500.622458
system{name="bevy_ecs::schedule::condition::common_conditions::any_with_component<forgia_secondary_motion::spring_bone::SpringBoneChain>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;7499735;0.008106;18163;412;99;48214;464.297837
plugin cleanup{plugin="bevy_render::extract_component::UniformComponentPlugin<bevy_core_pipeline::skybox::SkyboxUniforms>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;58;0.000000;1;58;58;58;0.000000
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="textures/vfx/kenney/flare_01.png"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;660867;0.000714;5;132173;111;612864;269352.663058
system{name="bevy_pbr::cluster::prepare_clusters"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;2167737581;2.343008;18162;119355;65393;3888016;45833.705115
system{name="bevy_sprite_render::text2d::extract_text2d_sprite"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;23958741;0.025896;18163;1319;488;159718;1767.372437
plugin build{plugin="bevy_ui_render::box_shadow::BoxShadowPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;20271;0.000022;1;20271;20271;20271;0.000000
system_commands{name="forgia_mode_roguelite::decor::sys_hot_reload_decor_genome"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;1523064;0.001646;17308;87;50;142634;1272.335982
system{name="forgia_ui_lib::pause_menu::apply_msaa_to_cameras"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;11084104;0.011980;18163;610;196;48432;506.790228
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_sprite_render\\mesh2d\\mesh2d_view_bindings.wgsl"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;15291;0.000017;2;7645;56;15235;10733.173855
system{name="forgia_juice_lib::knockback::sys_tick_knockback"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;8636033;0.009334;18163;475;153;17998;239.180814
system{name="bevy_asset::assets::Assets<bevy_asset::assets::LoadedUntypedAsset>::track_assets"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;24067501;0.026013;18163;1325;106;608080;9769.069810
plugin build{plugin="forgia_player::ForgiaPlayerPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;206917;0.000224;1;206917;206917;206917;0.000000
system{name="bevy_egui::render::extract_egui_camera_view_system"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;143446174;0.155044;18163;7897;4068;124588;4472.520399
plugin cleanup{plugin="bevy_pbr::deferred::DeferredPbrLightingPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;60;0.000000;1;60;60;60;0.000000
plugin cleanup{plugin="bevy_render::sync_component::SyncComponentPlugin<bevy_camera::components::Camera2d>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;54;0.000000;1;54;54;54;0.000000
system_commands{name="forgia_player::spawn_player"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;909234;0.000983;2;454617;163;909071;642695.010275
system{name="bevy_core_pipeline::skybox::prepare_skybox_pipelines"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;17961297;0.019414;18162;988;338;126661;1345.183495
system{name="forgia_rpg::rex_third_person_active"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;1973738;0.002133;18163;108;52;39377;298.732251
plugin build{plugin="forgia_water::ForgiaWaterPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;866785;0.000937;1;866785;866785;866785;0.000000
system{name="bevy_asset::assets::Assets<bevy_mesh::mesh::Mesh>::track_assets"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;22724255;0.024562;18163;1251;148;265264;9039.315604
system{name="forgia_level_presets::load_level_modules_genome"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;582115;0.000629;1;582115;582115;582115;0.000000
system{name="forgia_ui_lib::hud::player_hp::draw_player_hp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;106012198;0.114584;18072;5866;128;168726;2882.752030
plugin finish{plugin="forgia_juice_lib::recoil::ForgiaJuiceRecoilPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;55;0.000000;1;55;55;55;0.000000
system{name="bevy_asset::assets::Assets<bevy_gltf::assets::GltfMesh>::asset_events_condition"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;2001114;0.002163;18163;110;52;13911;136.383306
system{name="forgia_juice_lib::knockback::sys_hot_reload_knockback_genome"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;9037840;0.009769;18163;497;81;89218;3504.957414
system_commands{name="forgia_mode_roguelite::status_vfx::sys_detach_burn_vfx"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;1508292;0.001630;17308;87;50;102671;780.045192
