name;src_file;src_line;total_ns;total_perc;counts;mean_ns;min_ns;max_ns;std_ns
system{name="forgia_fps::fire_weapon_minimal"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;31243302;0.017171;10080;3099;293;1019598;14097.107325
plugin finish{plugin="forgia_mode_roguelite::weapon_select::WeaponSelectPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;54;0.000000;1;54;54;54;0.000000
system{name="bevy_render::mesh::inherit_weights"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;15205521;0.008357;37525;405;87;84137;466.752454
plugin build{plugin="bevy_render::extract_instances::ExtractInstancesPlugin<bevy_pbr::light_probe::environment_map::EnvironmentMapIds>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;197955;0.000109;1;197955;197955;197955;0.000000
system_commands{name="bevy_post_process::dof::prepare_auxiliary_depth_of_field_textures"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;6067935;0.003335;37525;161;61;47694;265.121285
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_pbr\\ssr\\ssr.wgsl"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;256129;0.000141;2;128064;57;256072;181029.942587
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/environment/inferno/StatueKnight_002.glb"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;7376733;0.004054;6;1229455;259;7325535;2986472.223324
system{name="forgia_enemy_nameplate::keep_permanent_nameplates_alive"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;22580605;0.012410;37525;601;91;149616;859.603623
system_commands{name="bevy_pbr::render::light::init_shadow_samplers"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;720;0.000000;1;720;720;720;0.000000
system{name="bevy_asset::assets::Assets<bevy_mesh::skinning::SkinnedMeshInverseBindposes>::track_assets"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;45955370;0.025257;37525;1224;81;806417;14385.521226
plugin build{plugin="bevy_render::extract_component::UniformComponentPlugin<bevy_anti_alias::contrast_adaptive_sharpening::CasUniform>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;4898;0.000003;1;4898;4898;4898;0.000000
system{name="forgia_ui_lib::hud::barks::sync_bark_library"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;10807132;0.005940;37525;287;98;86681;465.457526
plugin finish{plugin="bevy_winit::WinitPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;55;0.000000;1;55;55;55;0.000000
system{name="forgia_observability::rpg_player_sensor::sys_write_rpg_player_sensor"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;13793254;0.007581;37525;367;110;74974;505.814817
system{name="forgia_combat::ultimate::sys_write_ultimate_sensor"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;9210352;0.005062;37525;245;66;79575;548.074731
system{name="forgia_mode_roguelite::boucherie_rocket::sys_fly_rockets"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;14956990;0.008220;33826;442;123;124521;714.944349
function_scope{egui::input_state::InputState::begin_pass};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\egui-0.33.3\src\input_state\mod.rs;394;57150019;0.031410;37525;1522;603;406650;3096.764719
plugin finish{plugin="forgia_mode_roguelite::enemy_scaling::RogueliteEnemyScalingPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;55;0.000000;1;55;55;55;0.000000
system{name="forgia_mode_roguelite::enemy_scaling::sys_reset_enemy_scaling"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;200;0.000000;1;200;200;200;0.000000
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0101.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;14959599;0.008222;6;2493266;124;14917714;6086714.230015
plugin build{plugin="bevy_ui::accessibility::AccessibilityPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;12664;0.000007;1;12664;12664;12664;0.000000
plugin finish{plugin="bevy_pbr::volumetric_fog::VolumetricFogPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;73;0.000000;1;73;73;73;0.000000
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0031.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;16650260;0.009151;5;3330052;102;16578539;7406154.984582
system{name="bevy_pbr::material::extract_entities_needs_specialization<bevy_pbr::extended_material::ExtendedMaterial<bevy_pbr::pbr_material::StandardMaterial, bevy_water::water::material::WaterMaterial>>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;29198729;0.016048;37525;778;274;50053;531.345417
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="textures/vfx/kenney/light_01.png"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;947143;0.000521;7;135306;145;915163;343916.750724
system{name="bevy_hanabi::render::allocate_parent_child_infos"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;24745978;0.013600;37525;659;222;76632;513.842028
system{name="forgia_mode_roguelite::enemy_anim::sys_hot_reload_enemy_anim_genome"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;18184788;0.009994;33826;537;85;179706;4306.675715
plugin cleanup{plugin="leafwing_input_manager::plugin::CentralInputStorePlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;58;0.000000;1;58;58;58;0.000000
system{name="bevy_asset::assets::Assets<bevy_text::font::Font>::asset_events_condition"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;3721869;0.002046;37525;99;53;4834;69.281204
plugin cleanup{plugin="forgia_rpg_data::ForgiaRpgDataPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;56;0.000000;1;56;56;56;0.000000
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models-v1/nature/rock_medium_2.gltf"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;319118;0.000175;10;31911;139;205200;62235.967843
system{name="leafwing_input_manager::systems::swap_to_fixed_update<forgia_input::PlayerAction>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;22971026;0.012625;37525;612;87;94797;1068.467379
plugin finish{plugin="bevy_picking::PickingPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;57;0.000000;1;57;57;57;0.000000
system{name="bevy_gizmos::end_gizmo_context<bevy_gizmos::config::DefaultGizmoConfigGroup, bevy_time::fixed::Fixed>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;4143319;0.002277;37525;110;61;43749;363.890262
plugin cleanup{plugin="bevy_render::extract_component::ExtractComponentPlugin<bevy_pbr::ssr::ScreenSpaceReflections>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;104;0.000000;1;104;104;104;0.000000
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_pbr\\render/pbr_lighting.wgsl"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;1929539;0.001060;2;964769;81;1929458;1364275.560166
system{name="forgia_crosshair::draw_sniper_scope_overlay"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;18099541;0.009948;37525;482;110;56245;393.082054
plugin cleanup{plugin="bevy_render::diagnostic::RenderDiagnosticsPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;56;0.000000;1;56;56;56;0.000000
system{name="bevy_pbr::render::morph::prepare_morphs"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;8334620;0.004581;37525;222;80;62544;345.543682
system{name="bevy_render::erased_render_asset::prepare_erased_assets<bevy_pbr::mesh_material::MeshMaterial3d<bevy_pbr::pbr_material::StandardMaterial>>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;2275874009;1.250828;37525;60649;393;2789502;74319.067755
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0121.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;15655714;0.008604;8;1956964;219;15609263;5516364.533576
plugin cleanup{plugin="forgia_rpg_data::shop::ForgiaShopPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;56;0.000000;1;56;56;56;0.000000
plugin cleanup{plugin="bevy_render::render_asset::RenderAssetPlugin<bevy_pbr::medium::GpuScatteringMedium>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;56;0.000000;1;56;56;56;0.000000
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0301.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;16306294;0.008962;6;2717715;193;16267959;6638239.258787
system{name="bevy_render::batching::sort_binned_render_phase<bevy_pbr::render::light::Shadow>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;44661249;0.024546;37525;1190;74;130811;1134.280806
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0287.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;18842701;0.010356;5;3768540;200;18779228;8391238.814444
plugin finish{plugin="forgia_anim_debug::ForgiaAnimDebugPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;55;0.000000;1;55;55;55;0.000000
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0140.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;15827202;0.008699;6;2637867;115;15783247;6439899.050436
system{name="forgia_mode_roguelite::atmosphere::sys_ensure_atmosphere"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;16483989;0.009060;33826;487;181;44692;412.498694
system_commands{name="bevy_ui_render::ui_texture_slice_pipeline::init_ui_texture_slice_pipeline"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;3481;0.000002;1;3481;3481;3481;0.000000
system{name="bevy_ecs::schedule::condition::common_conditions::resource_exists<forgia_combat::melee::MeleeCooldown>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;1349119;0.000741;11501;117;55;2256;93.015401
plugin cleanup{plugin="bevy_render::extract_component::ExtractComponentPlugin<bevy_post_process::motion_blur::MotionBlur>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;60;0.000000;1;60;60;60;0.000000
indexed_batch_sets;C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_render-0.18.1\src\batching\gpu_preprocessing.rs;2154;1035821824;0.569291;337725;3067;47;2096703;10215.434925
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0004.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;31586615;0.017360;15;2105774;164;16040355;5541079.531526
plugin finish{plugin="bevy_render::render_asset::RenderAssetPlugin<bevy_render::storage::GpuShaderStorageBuffer>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;113;0.000000;1;113;113;113;0.000000
system{name="bevy_light::cluster::add_clusters"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;22903453;0.012588;37525;610;142;78699;712.370673
system_commands{name="forgia_mode_roguelite::waves::sys_wave_orchestrator"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;4109217;0.002258;33826;121;50;156214;1539.920088
system{name="bevy_pbr::prepass::check_prepass_views_need_specialization"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;38367032;0.021087;37525;1022;342;41937;443.231752
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/environment/inferno/Crag_001.glb"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;7654132;0.004207;6;1275688;251;7567968;3082702.409521
system{name="bevy_pbr::volumetric_fog::render::prepare_view_depth_textures_for_volumetric_fog"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;10339485;0.005683;37525;275;78;120666;681.996652
plugin finish{plugin="forgia_terrain::ForgiaTerrainPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;57;0.000000;1;57;57;57;0.000000
plugin finish{plugin="bevy_pbr::render::gpu_preprocess::GpuMeshPreprocessPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;629363;0.000346;1;629363;629363;629363;0.000000
system{name="forgia_combat::combat_juice::hit_flash_tick_system"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;10402495;0.005717;37525;277;86;14914;140.957370
node{name="bevy_render::render_graph::node::ViewNodeRunner<bevy_core_pipeline::core_3d::main_opaque_pass_3d_node::MainOpaquePass3dNode>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_render-0.18.1\src\renderer\graph_runner.rs;240;8161754295;4.485729;75050;108750;15298;8250315;100359.939296
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0243.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;14840707;0.008157;6;2473451;120;14808406;6042871.586378
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0138.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;15253554;0.008383;7;2179079;117;15204159;5743525.785222
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/kaykit/medieval_hexagon/buildings/red/building_home_B_red.gltf"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;367554;0.000202;11;33414;127;233041;68160.105566
system{name="bevy_pbr::material::mark_meshes_as_changed_if_their_materials_changed<bevy_pbr::extended_material::ExtendedMaterial<bevy_pbr::pbr_material::StandardMaterial, bevy_water::water::material::WaterMaterial>>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;56524824;0.031066;37525;1506;554;87339;846.300159
system{name="bevy_rapier3d::plugin::systems::joint::apply_joint_user_changes"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;5859779;0.003221;11501;509;97;10201;200.629126
system{name="forgia_mode_roguelite::status_vfx::sys_detach_burn_vfx"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;17844821;0.009808;33826;527;188;82221;777.319471
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0001.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;35529620;0.019527;10;3552962;78;18724808;7483779.434515
system{name="bevy_render::mesh::allocator::allocate_and_free_meshes"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;93134233;0.051187;37525;2481;278;20475933;140815.266392
system{name="<forgia_combat::ForgiaCombatPlugin as bevy_app::plugin::Plugin>::build::{{closure}}"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;2508270;0.001379;11501;218;54;66263;620.943189
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0092.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;15154421;0.008329;7;2164917;143;15121249;5713207.668898
plugin build{plugin="bevy_render::extract_resource::ExtractResourcePlugin<bevy_egui::EguiUserTextures>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;359098;0.000197;1;359098;359098;359098;0.000000
plugin finish{plugin="bevy_gizmos::global::GlobalGizmosPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;53;0.000000;1;53;53;53;0.000000
system{name="bevy_gizmos::end_gizmo_context<bevy_gizmos::light::LightGizmoConfigGroup, bevy_time::fixed::Fixed>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;5622928;0.003090;37525;149;60;78410;576.993805
plugin finish{plugin="bevy_pbr::ssao::ScreenSpaceAmbientOcclusionPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;624064;0.000343;1;624064;624064;624064;0.000000
system_commands{name="forgia_viewmodel::fade::identify_viewmodel_faders"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;3860246;0.002122;33826;114;51;85821;577.571791
system_commands{name="bevy_rapier3d::plugin::systems::joint::init_joints"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;1264636;0.000695;11501;109;53;4440;65.343234
plugin build{plugin="forgia_game::color_grading::ColorGradingPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;9271;0.000005;1;9271;9271;9271;0.000000
plugin build{plugin="bevy_diagnostic::DiagnosticsPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;151612330;0.083327;1;151612330;151612330;151612330;0.000000
plugin finish{plugin="forgia_stage::ForgiaStageArenaPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;56;0.000000;1;56;56;56;0.000000
system_commands{name="bevy_render::view::prepare_view_targets"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;192591351;0.105849;37525;5132;2465;497256;3770.386463
system{name="forgia_enemy_nameplate::spawn_nameplate_for_targets"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;44533492;0.024476;37525;1186;185;138227;1336.528659
plugin build{plugin="bevy_render::texture::TexturePlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;47444;0.000026;1;47444;47444;47444;0.000000
system{name="bevy_render::gpu_readback::map_buffers"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;23839576;0.013102;37525;635;312;28971;298.315616
system_commands{name="bevy_ui::update::propagate_ui_target_cameras"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;4973100;0.002733;37525;132;54;8742;121.242983
check_conditions{name="bevy_gizmos::end_gizmo_context<bevy_gizmos::aabb::AabbGizmoConfigGroup, bevy_time::fixed::Fixed>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\schedule\executor\single_threaded.rs;83;2765900;0.001520;37525;73;56;141600;754.192195
plugin cleanup{plugin="bevy_render::sync_component::SyncComponentPlugin<bevy_render::gpu_readback::Readback>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;61;0.000000;1;61;61;61;0.000000
system{name="bevy_diagnostic::frame_count_diagnostics_plugin::update_frame_count"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;6323335;0.003475;37525;168;62;15125;128.424873
system{name="bevy_render::render_asset::prepare_assets<bevy_render::mesh::RenderMesh>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;22590839;0.012416;37525;602;184;2041621;10814.112608
system{name="forgia_player::attach_skybox_to_camera"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;21790933;0.011976;37525;580;177;623338;3940.691748
plugin build{plugin="bevy_camera::visibility::VisibilityPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;627254;0.000345;1;627254;627254;627254;0.000000
system{name="bevy_pbr::cluster::extract_clusters"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;2378877868;1.307440;37525;63394;23938;2651386;26503.441955
system{name="bevy_ui_render::extract_text_sections"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;23546985;0.012942;37525;627;161;85803;652.917002
detect_grounded_status_and_apply_friction;C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\rapier3d-0.31.0\src\control\character_controller.rs;457;126840772;0.069712;21189;5986;543;625243;7625.250441
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0217.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;15517609;0.008529;6;2586268;151;15469197;6311323.310893
system{name="bevy_hanabi::render::queue_init_indirect_workgroup_update"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;9288661;0.005105;37525;247;74;69226;483.326002
system{name="forgia_player::sync_player_movement_tuning"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;15810984;0.008690;33826;467;124;80797;691.266754
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0218.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;15475513;0.008505;7;2210787;212;15391303;5812068.048735
system_commands{name="forgia_mode_roguelite::boucherie_rocket::sys_spawn_rockets"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;2323965;0.001277;33826;68;50;32567;177.853395
system_commands{name="bevy_sprite::text2d::calculate_bounds_text2d"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;3034161;0.001668;37525;80;50;231653;1196.765486
plugin cleanup{plugin="bevy_sprite_render::tilemap_chunk::TilemapChunkPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;60;0.000000;1;60;60;60;0.000000
system_commands{name="bevy_post_process::motion_blur::pipeline::prepare_motion_blur_pipelines"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;3389828;0.001863;37525;90;51;43242;309.856009
