name,src_file,src_line,total_ns,total_perc,counts,mean_ns,min_ns,max_ns,std_ns
plugin cleanup{plugin="bevy_render::sync_component::SyncComponentPlugin<bevy_anti_alias::taa::TemporalAntiAliasing>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,292,106,0.000000,1,106,106,106,0.000000
system_commands{name="bevy_render::extract_component::extract_components<bevy_core_pipeline::skybox::Skybox>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,42347984,0.032917,27078,1563,650,64415,899.255106
plugin finish{plugin="forgia_ui_lib::quest_journal::ForgiaUiQuestPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,272,55,0.000000,1,55,55,55,0.000000
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/environment/inferno/PedestalBig_001.glb"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,6994985,0.005437,5,1398997,169,6983092,3121604.875965
plugin build{plugin="bevy_render::extract_component::ExtractComponentPlugin<bevy_post_process::effect_stack::ChromaticAberration>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,17421,0.000014,1,17421,17421,17421,0.000000
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0130.webp"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,14991448,0.011653,6,2498574,191,14958026,6103861.195150
plugin finish{plugin="bevy_render::extract_component::ExtractComponentPlugin<forgia_postprocess::toon::ToonSettings>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,272,60,0.000000,1,60,60,60,0.000000
system_commands{name="bevy_render::extract_component::extract_components<bevy_render::gpu_readback::Readback>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,19508793,0.015164,27078,720,209,48444,543.164580
system{name="forgia_rpg_data::boons::load_boons_catalogue"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,46897,0.000036,1,46897,46897,46897,0.000000
plugin finish{plugin="bevy_state::app::StatesPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,272,55,0.000000,1,55,55,55,0.000000
plugin cleanup{plugin="bevy_gilrs::GilrsPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,292,55,0.000000,1,55,55,55,0.000000
system{name="forgia_mode_roguelite::hub::sync_forge_arm_preview"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,18691,0.000015,91,205,96,502,78.637848
system_commands{name="bevy_state::state_scoped::despawn_entities_on_enter_state<forgia_core::states::AppMode>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,1815458,0.001411,27080,67,51,23472,147.774467
plugin build{plugin="bevy_render::render_phase::BinnedRenderPhasePlugin<bevy_core_pipeline::prepass::AlphaMask3dPrepass, bevy_pbr::render::mesh::MeshPipeline>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,28442,0.000022,1,28442,28442,28442,0.000000
plugin build{plugin="forgia_juice_screen_flash::ForgiaJuiceScreenFlashPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,176825,0.000137,1,176825,176825,176825,0.000000
system{name="bevy_sprite_render::mesh2d::material::extract_mesh_materials_2d<bevy_sprite_render::tilemap_chunk::tilemap_chunk_material::TilemapChunkMaterial>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,20857575,0.016213,27079,770,155,68953,631.838641
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/arms/fps_arm_L.glb"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,1943179,0.001510,4,485794,108,1936625,967224.229861
plugin finish{plugin="bevy_render::extract_component::UniformComponentPlugin<bevy_pbr::atmosphere::resources::GpuAtmosphere>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,272,58,0.000000,1,58,58,58,0.000000
system_commands{name="bevy_audio::audio_output::cleanup_finished_audio<bevy_audio::audio_source::AudioSource>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,2920995,0.002271,27079,107,50,7449,57.596239
system_commands{name="bevy_core_pipeline::core_3d::extract_camera_prepass_phase"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,64747862,0.050329,27078,2391,795,97505,1011.645363
system{name="bevy_asset::assets::Assets<bevy_asset::folder::LoadedFolder>::asset_events_condition"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,2544432,0.001978,27079,93,52,9646,81.882070
system{name="forgia_effects::hitmarker::draw_white_flash"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,8208274,0.006380,27079,303,77,16016,270.633686
system{name="bevy_asset::assets::Assets<forgia_genome_core::Genome<forgia_mode_fps_arena::wave::ArenaWavesGenome>>::asset_events_condition"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,2055462,0.001598,27079,75,52,52995,326.908654
system{name="bevy_picking::hover::update_interactions"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,75250736,0.058493,27079,2778,271,38419,713.281819
plugin finish{plugin="forgia_mode_roguelite::progress::PlayerProgressPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,272,72,0.000000,1,72,72,72,0.000000
plugin finish{plugin="forgia_mode_fps_arena::ForgiaModeFpsArenaPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,272,57,0.000000,1,57,57,57,0.000000
plugin finish{plugin="bevy_sprite_render::SpriteRenderPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,272,55,0.000000,1,55,55,55,0.000000
system{name="forgia_mode_roguelite::audio::sys_hot_reload_audio_genome"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,10854588,0.008437,25752,421,92,88295,2838.687129
main_transparent_pass_2d,C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_core_pipeline-0.18.1\src\core_2d\main_transparent_pass_2d_node.rs,66,179589261,0.139596,27078,6632,844,148481,4505.076541
plugin build{plugin="bevy_sprite::picking_backend::SpritePickingPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,14607,0.000011,1,14607,14607,14607,0.000000
system_commands{name="forgia_mode_roguelite::merchant::sys_calibrate_merchant"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,2435036,0.001893,25752,94,50,67971,503.072375
system{name="bevy_state::state_scoped::despawn_entities_on_enter_state<forgia_core::states::AppMode>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,8153613,0.006338,27080,301,73,68842,460.842225
plugin build{plugin="bevy_ui::accessibility::AccessibilityPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,13172,0.000010,1,13172,13172,13172,0.000000
plugin build{plugin="bevy_core_pipeline::tonemapping::TonemappingPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,10269005,0.007982,1,10269005,10269005,10269005,0.000000
plugin cleanup{plugin="forgia_game::cyber_city::CyberCityDemoPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,292,55,0.000000,1,55,55,55,0.000000
system{name="forgia_mode_roguelite::boss_portal::sys_ground_portal"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,14090577,0.010953,25752,547,162,85824,647.201835
system{name="bevy_render::erased_render_asset::extract_erased_render_asset<bevy_pbr::mesh_material::MeshMaterial3d<bevy_pbr::extended_material::ExtendedMaterial<bevy_pbr::pbr_material::StandardMaterial, bevy_water::water::material::WaterMaterial>>>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,335887754,0.261088,27078,12404,8014,481031,4025.651890
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/environment/inferno/WellSmall_001.glb"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,33820165,0.026289,5,6764033,173,33776998,15100716.296469
schedule{name=Update},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\schedule\schedule.rs,532,19128628094,14.868834,27079,706400,257251,36528945,393127.408509
system{name="<bevy_render::sync_world::SyncWorldPlugin as bevy_app::plugin::Plugin>::build::{{closure}}"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,25762,0.000020,190,135,58,1885,246.658344
plugin finish{plugin="bevy_render::extract_component::UniformComponentPlugin<bevy_anti_alias::contrast_adaptive_sharpening::CasUniform>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,272,53,0.000000,1,53,53,53,0.000000
system_commands{name="forgia_mode_fps_arena::wave::load_arena_waves_genome"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,5072,0.000004,1,5072,5072,5072,0.000000
system_commands{name="bevy_rapier3d::plugin::systems::multiple_rapier_contexts::on_change_context"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,1332405,0.001036,7925,168,69,75354,858.216298
plugin build{plugin="forgia_core::ForgiaCorePlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,212475,0.000165,1,212475,212475,212475,0.000000
plugin build{plugin="forgia_game::cyber_city::CyberCityDemoPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,58643,0.000046,1,58643,58643,58643,0.000000
system_commands{name="forgia_ui::weapon_preview::sys_spawn_arm_preview"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,494989,0.000385,1,494989,494989,494989,0.000000
system_commands{name="forgia_player::despawn_player"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,82,0.000000,1,82,82,82,0.000000
plugin build{plugin="bevy_post_process::bloom::BloomPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,114142,0.000089,1,114142,114142,114142,0.000000
system{name="forgia_mode_roguelite::elements::sys_init_element_genome"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,549596,0.000427,1,549596,549596,549596,0.000000
function_scope{epaint::tessellator::Tessellator::tessellate_shapes},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\epaint-0.33.3\src\tessellator.rs,2211,3302737108,2.567244,27079,121966,8590,1498282,38669.152606
solve_character_collision_impulses,C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\rapier3d-0.31.0\src\control\character_controller.rs,823,878675,0.000683,7532,116,47,13161,354.399034
system{name="forgia_ui_lib::pause_menu::reset_submenu_on_pause"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,474,0.000000,1,474,474,474,0.000000
system{name="bevy_state::state::transitions::run_exit<forgia_mode_roguelite::run::RunState>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,2644255,0.002055,27080,97,59,346604,2106.480915
system{name="bevy_ui::accessibility::calc_bounds"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,5705714,0.004435,27079,210,70,45402,299.213739
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/kaykit/dungeon/wall.glb"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,4141913,0.003220,4,1035478,103,4130887,2063608.596045
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/environment/inferno/RockMid_002.glb"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,6311853,0.004906,4,1577963,97,6295543,3145057.989778
system{name="forgia_mode_roguelite::poi::sys_init_poi_genome"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,2907141,0.002260,1,2907141,2907141,2907141,0.000000
system{name="forgia_mode_roguelite::run::sys_magnetize_pickups_on_break"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,11982202,0.009314,25752,465,141,66649,516.273502
system{name="bevy_gizmos::clear_gizmo_context<bevy_gizmos::light::LightGizmoConfigGroup, bevy_time::fixed::Fixed>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,1095985,0.000852,7925,138,61,1429,44.354876
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_anti_alias\\fxaa\\fxaa.wgsl"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,379112,0.000295,2,189556,69,379043,267975.085293
system{name="bevy_pbr::render::light::check_views_lights_need_specialization"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,35713102,0.027760,27078,1318,196,51131,880.225881
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0090.webp"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,13886442,0.010794,6,2314407,183,13852775,5652625.589917
system{name="forgia_enemy_nameplate::billboard_to_camera"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,44598438,0.034667,27079,1646,294,137218,1594.751950
system{name="bevy_asset::assets::Assets<forgia_genome_core::Genome<forgia_viewmodel::genome::ViewmodelGenome>>::asset_events_condition"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,2380169,0.001850,27079,87,55,10527,96.287331
system{name="bevy_light::cluster::assign::assign_objects_to_clusters"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,1900344770,1.477153,27079,70177,22674,3234190,28648.387470
system{name="bevy_render::batching::sort_binned_render_phase<bevy_core_pipeline::prepass::AlphaMask3dPrepass>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,4789369,0.003723,27078,176,61,5385,99.149638
system{name="forgia_qa_core::plugin::install_record_sink"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,4359472,0.003389,1,4359472,4359472,4359472,0.000000
system{name="bevy_hanabi::render::on_remove_cached_draw_indirect_args"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,1170,0.000001,4,292,68,914,414.720790
system_commands{name="bevy_picking::input::spawn_mouse_pointer"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,37391,0.000029,1,37391,37391,37391,0.000000
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_ui_render\\ui_texture_slice.wgsl"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,174953,0.000136,2,87476,56,174897,123631.256731
plugin finish{plugin="bevy_rapier3d::render::RapierDebugRenderPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,272,55,0.000000,1,55,55,55,0.000000
plugin cleanup{plugin="forgia_ui::weapon_preview::WeaponPreviewPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,292,54,0.000000,1,54,54,54,0.000000
plugin build{plugin="forgia_mode_roguelite::identity::IdentityPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,496034,0.000386,1,496034,496034,496034,0.000000
system{name="bevy_pbr::render::mesh::check_views_need_specialization"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,44723332,0.034764,27078,1651,772,214930,1717.394726
system_commands{name="bevy_pbr::light_probe::generate::extract_generated_environment_map_entities"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,2774966,0.002157,27078,102,52,80650,693.541678
plugin finish{plugin="bevy_anti_alias::AntiAliasPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,272,59,0.000000,1,59,59,59,0.000000
asset loading{loader="bevy_kira_audio::source::ogg_loader::OggLoader" asset="audio/roguelite/sfx/kill.ogg"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,1239150,0.000963,4,309787,81,1231623,614560.159782
system{name="bevy_render::erased_render_asset::extract_erased_render_asset<bevy_pbr::mesh_material::MeshMaterial3d<bevy_pbr::extended_material::ExtendedMaterial<bevy_pbr::pbr_material::StandardMaterial, bevy_pbr::decal::forward::ForwardDecalMaterialExt>>>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,28671411,0.022287,27079,1058,462,74113,589.103891
node{name="bevy_pbr::render::light::LateShadowPassNode"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_render-0.18.1\src\renderer\graph_runner.rs,240,17176178,0.013351,54156,317,70,10723,191.761173
function_scope{<egui::plugin::CallbackPlugin as egui::plugin::Plugin>::on_begin_pass},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\egui-0.33.3\src\plugin.rs,231,11001503,0.008552,27079,406,78,117916,1261.305272
system{name="bevy_core_pipeline::oit::resolve::queue_oit_resolve_pipeline"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,19614938,0.015247,27078,724,297,85469,616.481050
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0047.webp"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,15694828,0.012200,7,2242118,143,15660434,5916923.312344
plugin finish{plugin="bevy_render::render_phase::BinnedRenderPhasePlugin<bevy_pbr::render::light::Shadow, bevy_pbr::render::mesh::MeshPipeline>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,272,63,0.000000,1,63,63,63,0.000000
system{name="forgia_mode_roguelite::elements::sys_write_elements_sensor"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,10326508,0.008027,27079,381,147,91728,771.239851
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0131.webp"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,14774579,0.011484,5,2954915,165,14740029,6588082.203229
plugin finish{plugin="bevy_winit::accessibility::AccessKitPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,272,56,0.000000,1,56,56,56,0.000000
node{name="bevy_render::render_graph::node::ViewNodeRunner<bevy_core_pipeline::deferred::node::LateDeferredGBufferPrepassNode>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_render-0.18.1\src\renderer\graph_runner.rs,240,13937267,0.010834,54156,257,60,81547,395.132971
plugin cleanup{plugin="forgia_juice_lib::fov_punch::ForgiaJuiceFovPunchPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,292,53,0.000000,1,53,53,53,0.000000
system{name="forgia_worldgen::sys_worldgen_input"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,19449606,0.015118,25752,755,292,86501,653.421759
system{name="bevy_asset::assets::Assets<bevy_gltf::assets::GltfNode>::asset_events_condition"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,4024734,0.003128,27079,148,55,4188,82.022094
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0033.webp"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs,332,15289634,0.011885,6,2548272,126,15262653,6228750.350372
plugin cleanup{plugin="bevy_render::storage::StoragePlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,292,55,0.000000,1,55,55,55,0.000000
system_commands{name="bevy_picking::hover::update_is_directly_hovered"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,2370563,0.001843,27079,87,51,3561,45.715425
update,C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\rapier3d-0.31.0\src\dynamics\solver\joint_constraint\joint_constraints_set.rs,328,2323716,0.001806,31700,73,46,4757,64.903691
plugin build{plugin="forgia_ui_lib::hud_ammo::ForgiaUiHudAmmoPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,56237,0.000044,1,56237,56237,56237,0.000000
plugin build{plugin="bevy_post_process::dof::DepthOfFieldPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,61988,0.000048,1,61988,61988,61988,0.000000
plugin build{plugin="forgia_ui_lib::hud::confidence::ConfidenceHudPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,64652,0.000050,1,64652,64652,64652,0.000000
system{name="forgia_mode_roguelite::enemy_scaling::sys_write_enemy_scaling_sensor"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,5867287,0.004561,27079,216,73,30235,254.387317
plugin finish{plugin="bevy_sprite_render::tilemap_chunk::tilemap_chunk_material::TilemapChunkMaterialPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,272,53,0.000000,1,53,53,53,0.000000
system{name="bevy_pbr::light_probe::gather_light_probes<bevy_light::probe::IrradianceVolume>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,29131451,0.022644,27079,1075,438,83901,728.706249
system{name="bevy_asset::assets::Assets<forgia_genome_core::Genome<forgia_damage::HitFeedbackTuning>>::track_assets"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,31164243,0.024224,27079,1150,187,1621207,11446.708869
system_commands{name="bevy_render::extract_component::prepare_uniform_components<bevy_post_process::bloom::downsampling_pipeline::BloomUniforms>"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,54,2457568,0.001910,27078,90,50,121083,750.913190
system{name="bevy_egui::render::systems::prepare_egui_transforms_system"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs,52,345964976,0.268921,27078,12776,1794,440813,14880.830473
plugin build{plugin="forgia_juice_lib::camera_shake::ForgiaJuiceCameraShakePlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,17230,0.000013,1,17230,17230,17230,0.000000
plugin build{plugin="bevy_render::mesh::MeshRenderAssetPlugin"},C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs,529,62552,0.000049,1,62552,62552,62552,0.000000
